Symbol,Company,DividendScore,FinancialScore,ProfitScore,TotalScore,MarketCap,Problem,AvgGrowthRate,CumulativeDividend
7177.T,"GMO Financial Holdings, Inc.",0,12,24,36,143003156480.0,3回以上減配あり/2回減配あり,0.0740630214506651,
7343.T,"Broad-minded Co.,Ltd.",0,12,24,36,7406621184.0,無配年あり,0.8541666666666666,
5381.T,Mipox Corporation,0,17,19,36,13792499712.0,無配年あり/3回以上減配あり/2回減配あり,-0.38888888888888884,
4750.T,"Daisan Co., Ltd.",10,12,14,36,3546299392.0,ROE低い/2回減配あり,-0.007090333177289699,
6045.T,"Rentracks CO.,LTD.",0,12,24,36,18383349760.0,無配年あり,0.2855203823953824,
6495.T,"Miyairi Valve Mfg. Co., Ltd.",0,12,24,36,5682328064.0,無配年あり/現金比率低い/配当性向100%以上,0.0,
3388.T,"Meiji Electric Industries Co.,Ltd.",0,17,19,36,27231232000.0,3回以上減配あり/2回減配あり,0.10601497697837027,
2384.T,"SBS Holdings, Inc.",0,12,24,36,208119005184.0,無配年あり,0.15225975072286546,
3826.T,System Integrator Corp.,0,12,24,36,5447941632.0,3回以上減配あり/2回減配あり,0.12946485775433145,
4310.T,Dream Incubator Inc.,0,17,19,36,22510891008.0,無配年あり/2回減配あり/配当性向100%以上,-0.23417468437875533,
6524.T,"Kohoku Kogyo CO.,LTD.",0,12,24,36,133169782784.0,無配年あり,0.17272729256198494,
6382.T,Trinity Industrial Corporation,0,17,19,36,20251625472.0,3回以上減配あり/2回減配あり,0.11958479973185855,
8237.T,"Matsuya Co., Ltd.",0,17,19,36,115484852224.0,無配年あり/3回以上減配あり/2回減配あり/現金比率低い,0.032469911041339616,
7122.T,"The Kinki Sharyo Co., Ltd.",0,17,19,36,16752997376.0,無配年あり,-0.06666666666666668,
7042.T,"Access Group Holdings Co., Ltd.",0,12,24,36,2394876416.0,無配年あり/2回減配あり,-0.1027542372881356,
3467.T,Agratio urban design Inc.,3,3,30,36,17048204288.0,3回以上減配あり/営業CF合計マイナス/2回減配あり/自己資本比率低い,0.3663747846356542,
3223.T,"SLD Entertainment, Inc.",0,12,24,36,1504548480.0,無配年あり,-0.3333333333333333,
5726.T,"OSAKA Titanium technologies Co.,Ltd.",0,19,17,36,99355656192.0,無配年あり/現金比率低い/2回減配あり/配当性向100%以上,0.36666666666666664,
5959.T,"Okabe Co., Ltd.",13,9,14,36,42751496192.0,ROE低い/2回減配あり,0.10391737891737891,
8700.T,"Maruhachi Securities Co., Ltd.",0,12,24,36,8381267968.0,3回以上減配あり/2回減配あり,0.2759259259259259,
4390.T,"IPS, Inc.",0,6,30,36,54069661696.0,無配年あり/現金比率低い,0.803689767046059,
7013.T,IHI Corporation,0,12,24,36,2900602912768.0,無配年あり/現金比率低い/自己資本比率低い,2.6586333068009487,
4043.T,Tokuyama Corporation,0,22,14,36,297277390848.0,無配年あり,0.48699874686716793,
7868.T,"KOSAIDO Holdings Co., Ltd.",0,19,17,36,83109822464.0,無配年あり,0.8118211318099767,
3611.T,Matsuoka Corporation,0,17,19,36,26130538496.0,無配年あり,0.15714285714285717,
7555.T,"Ota Floriculture Auction Co.,Ltd.",6,20,10,36,3810667776.0,配当性向70%以上2回/減収傾向/ROE低い/2回減配あり,0.009259259259259257,
6871.T,"Micronics Japan Co., Ltd.",0,12,24,36,479209455616.0,無配年あり/3回以上減配あり/2回減配あり,0.4124484429569175,
6335.T,"Tokyo Kikai Seisakusho, Ltd.",0,12,24,36,4609364480.0,無配年あり,-0.5,
5142.T,Achilles Corporation,0,17,19,36,26128613376.0,3回以上減配あり/2回減配あり,-0.044444444444444446,
3173.T,"Cominix Co.,Ltd.",0,12,24,36,10672066560.0,3回以上減配あり/2回減配あり,0.1200025492148155,
9024.T,Seibu Holdings Inc.,0,17,19,36,881742774272.0,無配年あり/3回以上減配あり/2回減配あり/現金比率低い,0.22983153344120244,
9082.T,"Daiwa Motor Transportation Co., Ltd.",1,15,20,36,9527726080.0,3回以上減配あり/ROE低い/2回減配あり,0.08333333333333333,
7638.T,"NEW ART HOLDINGS Co., Ltd.",0,12,24,36,24189255680.0,無配年あり/配当性向70%以上2回/現金比率低い,0.5404761904761904,
2993.T,Choei Inc.,0,10,25,35,9758564352.0,無配年あり/自己資本比率低い,0.06353508381545765,
9788.T,"Nac Co., Ltd.",1,17,17,35,21296132096.0,3回以上減配あり/2回減配あり,0.07301816658541806,
4434.T,"Serverworks Co.,Ltd.",0,25,10,35,18946842624.0,無配年あり/ROE低い/EPS低い,,
2305.T,"STUDIO ALICE Co.,Ltd.",0,25,10,35,32167354368.0,減収傾向/ROE低い/配当性向100%以上/無配年あり/2回減配あり/配当性向70%以上2回,-0.11071428571428571,
6325.T,"Takakita Co., Ltd.",11,12,12,35,4732063232.0,配当性向70%以上2回/ROE低い/2回減配あり,0.03713200379867046,
2927.T,"AFC-HD AMS Life Science Co., Ltd.",3,7,25,35,12783333376.0,3回以上減配あり/2回減配あり,0.14705387205387205,
3597.T,"JICHODO Co.,Ltd.",18,7,10,35,26282719232.0,ROE低い/配当性向100%以上,0.11851851851851852,
3608.T,"TSI Holdings Co.,Ltd.",0,15,20,35,72637210624.0,無配年あり/営業CF合計マイナス/ROE低い/配当性向100%以上,0.27083333333333337,
5189.T,"Sakura Rubber Co., Ltd.",3,8,24,35,6800266752.0,3回以上減配あり/営業CF合計マイナス/2回減配あり,0.3225749559082893,
1443.T,"Giken Holdings Co., Ltd.",0,20,15,35,4610438144.0,無配年あり/減収傾向,0.0142857142857143,
7102.T,"Nippon Sharyo, Ltd.",0,11,24,35,53460291584.0,無配年あり/現金比率低い,0.20833333333333331,
7199.T,"Premium Group Co., Ltd.",0,5,30,35,81315209216.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.1486572835470927,
7040.T,"Sun-Life Holding Co.,Ltd.",0,10,25,35,5963953152.0,無配年あり/自己資本比率低い,-0.009077380952380953,
2594.T,Key Coffee Inc.,0,15,20,35,43596726272.0,3回以上減配あり/営業CF合計マイナス/ROE低い/2回減配あり,-0.030246913580246906,
6402.T,"Kanematsu Engineering Co., Ltd.",3,12,20,35,7810595328.0,3回以上減配あり/ROE低い/2回減配あり,0.07629568967543263,
8542.T,"Tomato Bank, Ltd.",18,3,14,35,22300454912.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.0,
5408.T,"Nakayama Steel Works, Ltd.",0,25,10,35,35673681920.0,減収傾向/ROE低い/配当性向100%以上/無配年あり/3回以上減配あり/2回減配あり,0.6448248870579469,
3908.T,Collabos Corporation,0,20,15,35,1629146752.0,無配年あり/減収傾向,,
8708.T,"Aizawa Securities Group Co., Ltd.",0,10,25,35,57198653440.0,配当性向100%以上/3回以上減配あり/営業CF合計マイナス/2回減配あり/配当性向70%以上2回,0.2484050248756131,
6390.T,"Kato Works Co.,Ltd.",0,13,22,35,15260697600.0,3回以上減配あり/営業CF合計マイナス/2回減配あり,0.3338913255360624,
6470.T,"Taiho Kogyo Co., Ltd.",0,25,10,35,32505698304.0,3回以上減配あり/ROE低い/2回減配あり/EPS低い,-0.04651889741403808,
9466.T,Aidma Marketing Communication Corporation,0,20,15,35,3118516224.0,3回以上減配あり/減収傾向/2回減配あり/配当性向100%以上,0.19123899072299488,
5969.T,"Lobtex Co., Ltd.",3,20,12,35,2321103616.0,3回以上減配あり/ROE低い/2回減配あり,0.039550264550264565,
5484.T,"Tohoku Steel Co., Ltd.",0,25,10,35,33016389632.0,減収傾向/ROE低い/無配年あり/3回以上減配あり/2回減配あり,0.09123234789901456,
8360.T,"The Yamanashi Chuo Bank,Ltd.",13,8,14,35,224304054272.0,営業CF合計マイナス/ROE低い/2回減配あり/自己資本比率低い,0.1114202445110598,
7096.T,StemCell Institute Inc.,0,15,20,35,7754044928.0,無配年あり/ROE低い/配当性向100%以上,-1.0,
6246.T,Techno Smart Corp.,1,17,17,35,21336467456.0,3回以上減配あり/2回減配あり,0.3282466651128939,
9423.T,Forval RealStraight Inc.,0,15,20,35,2569627904.0,無配年あり,0.12922077922077924,
5870.T,Nalnet Communications Inc.,0,15,20,35,4734904832.0,無配年あり,0.0,
8349.T,"The Tohoku Bank, Ltd.",18,3,14,35,15751335936.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.0,
7084.T,Smile Holdings Inc.,0,15,20,35,9172848640.0,無配年あり/ROE低い/配当性向100%以上,,
6568.T,"KNC Laboratories Co., Ltd.",0,20,14,34,9637943296.0,無配年あり/2回減配あり,0.04953817304047719,
6776.T,"Tensho Electric Industries Co., Ltd.",0,20,14,34,4780910080.0,無配年あり/ROE低い,0.08333333333333333,
3186.T,"NEXTAGE Co., Ltd.",0,4,30,34,262613336064.0,無配年あり,0.5920244107744107,
7898.T,"Wood One Co.,Ltd.",10,20,4,34,8610317312.0,ROE低い/2回減配あり/EPS低い,-0.04439024390243903,
9253.T,Slogan Inc.,0,12,22,34,1840321024.0,無配年あり,-1.0,
3878.T,Tomoegawa Corporation,0,15,19,34,8580431360.0,無配年あり,-0.125,
6269.T,"MODEC, Inc.",0,4,30,34,672507494400.0,無配年あり/3回以上減配あり/2回減配あり,0.29470681913116126,
7847.T,Graphite Design Inc.,0,12,22,34,4234982400.0,3回以上減配あり/2回減配あり/配当性向100%以上,0.11786289394985044,
6279.T,Zuiko Corporation,0,17,17,34,24156018688.0,3回以上減配あり/2回減配あり,-0.000775676615227631,
6264.T,"Marumae Co., Ltd.",3,9,22,34,55402098688.0,3回以上減配あり/2回減配あり,0.28278867102396515,
7537.T,Marubun Corporation,1,14,19,34,49546674176.0,3回以上減配あり/2回減配あり,0.16227784561117897,
7670.T,O-Well Corporation,0,17,17,34,12937574400.0,無配年あり,0.16411494422330336,
4664.T,Japan Reliance Service Corporation,0,20,14,34,3008698880.0,無配年あり/ROE低い,0.20955882352941174,
7284.T,"Meiwa Industry Co., Ltd.",0,20,14,34,4107653376.0,ROE低い/2回減配あり/配当性向100%以上,0.04545454545454545,
177A.T,"Kohjin Bio Co., Ltd.",0,20,14,34,4360194560.0,無配年あり/ROE低い,,
9517.T,"eREX Co.,Ltd.",0,19,15,34,68800798720.0,無配年あり/減収傾向,0.015277783777778026,
9274.T,"Kpp Group Holdings Co., Ltd.",0,17,17,34,67799945216.0,無配年あり/自己資本比率低い,0.2471380471380471,
4331.T,"Take and Give. Needs Co., Ltd",0,20,14,34,11002379264.0,無配年あり/3回以上減配あり/2回減配あり,-0.18095238095238095,
8346.T,"The Toho Bank, Ltd.",1,8,25,34,247138631680.0,3回以上減配あり/営業CF合計マイナス/2回減配あり/自己資本比率低い,0.06899315281668222,
5541.T,"Pacific Metals Co., Ltd.",0,19,15,34,46285684736.0,減収傾向/配当性向100%以上/無配年あり/3回以上減配あり/2回減配あり,0.09181818181818184,
8123.T,"T.Kawabe & Co., Ltd.",0,20,14,34,2636760832.0,無配年あり/3回以上減配あり/ROE低い/2回減配あり,0.11632653061224493,
7972.T,Itoki Corporation,0,4,30,34,129855954944.0,無配年あり,0.2698675698675699,
7383.T,"Net Protections Holdings, Inc.",0,9,25,34,40796229632.0,無配年あり/自己資本比率低い,,
6324.T,Harmonic Drive Systems Inc.,0,22,12,34,532974043136.0,ROE低い/現金比率低い/配当性向100%以上/3回以上減配あり/2回減配あり,0.0327056951174717,
3196.T,"HOTLAND HOLDINGS Co., Ltd.",0,9,25,34,42371129344.0,無配年あり,-0.033928571428571426,
3457.T,"&Do Holdings Co.,Ltd.",15,0,19,34,18790457344.0,2回減配あり,0.4552562047972086,
8007.T,"Takashima & Co., Ltd.",3,17,14,34,27938660352.0,ROE低い/2回減配あり/配当性向100%以上,0.3379409171075838,
3422.T,"J-MAX Co.,Ltd.",0,15,19,34,7312703488.0,無配年あり/2回減配あり,-0.1520881079704609,
4057.T,"Interfactory, Inc.",0,20,14,34,1444771968.0,無配年あり/ROE低い,,
9505.T,Hokuriku Electric Power Company,0,12,22,34,223528599552.0,無配年あり/3回以上減配あり/2回減配あり/自己資本比率低い,-0.5444444444444444,
6837.T,"Kyosha Co., Ltd.",0,20,14,34,21686218752.0,ROE低い/配当性向100%以上/無配年あり/3回以上減配あり/2回減配あり,0.0666666666666667,
3004.T,Shinyei Kaisha,0,15,19,34,8207110144.0,無配年あり,0.1875,
9087.T,Takase Corporation,0,20,14,34,4379265024.0,無配年あり/ROE低い,-0.075,
7795.T,"Kyoritsu Co.,Ltd.",0,20,14,34,9617530880.0,無配年あり/ROE低い,0.21515151515151515,
2311.T,"EPCO Co.,Ltd.",9,0,25,34,7015372288.0,配当性向70%以上2回/2回減配あり,0.05083061002178649,
6730.T,AXELL Corporation,0,17,17,34,12998971392.0,無配年あり/2回減配あり,0.03881626885659144,
3896.T,"Awa Paper & Technological Company, Inc.",0,10,24,34,4090794752.0,無配年あり/3回以上減配あり/2回減配あり/自己資本比率低い,-0.525,
7604.T,"Umenohana Group Co.,Ltd.",0,10,24,34,8005330944.0,無配年あり/自己資本比率低い,-0.14285714285714285,
1899.T,Fukuda Corporation,0,9,25,34,79421063168.0,無配年あり/2回減配あり,0.15009496676163345,
6525.T,Kokusai Electric Corporation,0,22,12,34,1997532299264.0,無配年あり/現金比率低い,0.27586206896551724,
9363.T,"Daiun Co.,Ltd.",0,20,14,34,2584948736.0,無配年あり/ROE低い,0.13939393939393938,
3944.T,"Furubayashi Shiko Co.,Ltd.",13,2,19,34,3663889920.0,2回減配あり,0.05942760942760943,
4005.T,"Sumitomo Chemical Company, Limited",0,12,22,34,1024326041600.0,3回以上減配あり/2回減配あり/自己資本比率低い,0.03694239595774126,
4996.T,"Kumiai Chemical Industry Co., Ltd.",13,1,20,34,95293251584.0,ROE低い/2回減配あり,0.19233536978635019,
5535.T,MIGALO HOLDINGS Inc.,0,3,30,33,19227039744.0,無配年あり/営業CF合計マイナス/自己資本比率低い,-0.18840579710144928,
2983.T,"Arr Planner Co., Ltd.",0,3,30,33,18047066112.0,無配年あり/営業CF合計マイナス/自己資本比率低い,1.3555555555555554,
2158.T,"FRONTEO, Inc.",0,9,24,33,24645165056.0,無配年あり/3回以上減配あり/2回減配あり/現金比率低い,-0.75,
3444.T,"Kikuchi Seisakusho Co., Ltd.",0,13,20,33,12296845312.0,無配年あり/営業CF合計マイナス/ROE低い/配当性向100%以上,-0.08163265306122448,
3449.T,Technoflex Corporation,0,9,24,33,71849607168.0,無配年あり,0.2171973803071364,
6899.T,Asti Corporation,1,20,12,33,7445253120.0,3回以上減配あり/ROE低い/2回減配あり,0.3944444444444444,
6072.T,"Jibannet Holdings Co., Ltd.",0,9,24,33,24000628736.0,無配年あり/2回減配あり/現金比率低い,-0.3,
8383.T,"The Tottori Bank, Ltd.",10,3,20,33,18306560000.0,営業CF合計マイナス/ROE低い/2回減配あり/自己資本比率低い,-0.019360269360269362,
1786.T,Oriental Shiraishi Corporation,0,19,14,33,46050373632.0,無配年あり/ROE低い/2回減配あり,0.1782828282828283,
7214.T,GMB Corporation,13,10,10,33,6040708096.0,EPS低い/ROE低い/2回減配あり/自己資本比率低い,0.1992063492063492,
6044.T,Sanki Service Corporation,3,0,30,33,12298834944.0,3回以上減配あり/2回減配あり,0.09899930986887509,
7327.T,"Daishi Hokuetsu Financial Group, Inc.",0,8,25,33,687083094016.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.19837400905888028,
7350.T,"Okinawa Financial Group, Inc.",0,8,25,33,167357661184.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.21952614379084967,
8365.T,"The Bank of Toyama, Ltd.",18,3,12,33,12633472000.0,営業CF合計マイナス/ROE低い/自己資本比率低い,0.0,
8119.T,Sanyei Corporation,1,20,12,33,7556761088.0,3回以上減配あり/ROE低い/2回減配あり,0.3863091701326995,
8139.T,Nagahori Corporation,3,5,25,33,35193925632.0,3回以上減配あり/営業CF合計マイナス/2回減配あり/現金比率低い,0.2886446886446887,
7181.T,"Japan Post Insurance Co., Ltd.",13,8,12,33,1866084384768.0,営業CF合計マイナス/2回減配あり/自己資本比率低い,0.260238801180695,
7380.T,"Juroku Financial Group,Inc.",0,8,25,33,471099670528.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.15589312648136178,
7337.T,"Hirogin Holdings, Inc.",0,8,25,33,716982386688.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.21469129318394023,
7389.T,"Aichi Financial Group, Inc.",0,8,25,33,463093039104.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.05,
7322.T,"San ju San Financial Group,Inc.",0,8,25,33,221859020800.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.24184303350970016,
6963.T,"ROHM Co., Ltd.",1,30,2,33,1893116018688.0,3回以上減配あり/2回減配あり/EPS低い,0.09286023959937001,
341A.T,TOYOKOH Inc.,0,9,24,33,28707063808.0,無配年あり/現金比率低い,,
7388.T,FP Partner Inc.,0,9,24,33,53852745728.0,無配年あり/配当性向100%以上,0.021980676328502417,
2408.T,"KG Intelligence CO., LTD.",13,0,19,32,6137544704.0,2回減配あり,0.2669318546063364,
6265.T,CONVUM Ltd.,13,2,17,32,4764807680.0,2回減配あり,0.04179894179894181,
2936.T,BASE FOOD Inc.,0,8,24,32,14576579584.0,無配年あり/営業CF合計マイナス,,
6156.T,A-One Seimitsu Inc.,20,2,10,32,9396291584.0,ROE低い/配当性向100%以上,0.19947089947089947,
245A.T,INGS inc.,0,2,30,32,6447981568.0,無配年あり,,
5257.T,"Nova System Co.,Ltd.",0,2,30,32,3891409152.0,無配年あり,,
3494.T,"Mullion Co., Ltd.",0,2,30,32,3464166144.0,無配年あり,0.11744287458573173,
4918.T,Ivy Cosmetics Corporation,0,20,12,32,1878713600.0,無配年あり/3回以上減配あり/ROE低い/2回減配あり,-0.5,
3607.T,"Kuraudia Holdings Co.,Ltd.",0,2,30,32,3199323648.0,無配年あり/2回減配あり,0.10530753968253967,
3477.T,"FORLIFE Co., Ltd.",0,8,24,32,3571310592.0,無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,0.049553571428571426,
4053.T,Sun* Inc.,0,7,25,32,18070568960.0,無配年あり,,
2404.T,"Tetsujin Holdings, Inc.",0,2,30,32,7107606016.0,無配年あり,-1.0,
6182.T,MetaReal Corporation,0,20,12,32,5639761408.0,無配年あり/ROE低い/2回減配あり,-0.45751633986928103,
8904.T,"Avantia Co., Ltd.",20,0,12,32,12023355392.0,営業CF合計マイナス/ROE低い,0.0,
2695.T,"Kura Sushi, Inc.",0,12,20,32,138942005248.0,無配年あり/ROE低い,0.09259259259259259,
3683.T,"Cyberlinks Co., Ltd.",0,7,25,32,12908848128.0,無配年あり,0.23531697061108828,
4486.T,Unite and Grow Inc.,0,2,30,32,5582842880.0,無配年あり,0.4082070707070707,
446A.T,"Northsand, Inc.",0,22,10,32,150834003968.0,無配年あり/現金比率低い,,
4440.T,WITZ Corporation,0,2,30,32,6166983680.0,無配年あり,0.15079365079365079,
3947.T,"Dynapac Co., Ltd.",0,7,25,32,24402542592.0,無配年あり,0.08439153439153439,
3560.T,"Hobonichi Co., Ltd.",0,2,30,32,9911916544.0,無配年あり,0.125,
9853.T,"Ginza Renoir Co., Ltd.",0,12,20,32,5564823552.0,無配年あり/ROE低い,-0.11538461538461539,
9929.T,"Heiwa Paper Co.,Ltd.",0,20,12,32,4357231616.0,ROE低い/2回減配あり/配当性向100%以上,0.05925925925925927,
142A.T,"JINJIB Co., Ltd.",0,2,30,32,2460704512.0,無配年あり/自己資本比率低い,,
1438.T,"Gifu landscape architect Co., Ltd.",0,2,30,32,7634750464.0,無配年あり,0.6333333333333333,
4013.T,"Kinjiro Co.,Ltd.",0,7,25,32,13276157952.0,無配年あり,0.005294117647058827,
1419.T,"Tama Home Co., Ltd.",0,22,10,32,84326555648.0,減収傾向/ROE低い/2回減配あり/配当性向100%以上,0.5165441381230855,
9778.T,"Subaru Co., Ltd.",0,20,12,32,3290285568.0,ROE低い/配当性向100%以上,0.0,
4019.T,"Stmn, Inc.",0,2,30,32,5874732544.0,無配年あり,0.25,
7760.T,IMV Corporation,0,2,30,32,,無配年あり,0.20380096483037657,
5079.T,"Novac Co., Ltd.",0,13,19,32,13566478336.0,無配年あり/営業CF合計マイナス/2回減配あり,-0.08928571428571429,
